Time [s], Analyzer Name, Decoded Protocol Result
6.117795746000000,USB LS and FS,Byte 0x32
6.117796410000000,USB LS and FS,Byte 0x01
6.117797074000000,USB LS and FS,Byte 0x00
6.117797738000000,USB LS and FS,Byte 0x00
6.117798402000000,USB LS and FS,Byte 0x08
6.117799064000000,USB LS and FS,Byte 0x06
6.117799728000000,USB LS and FS,Byte 0xCE
6.117800392000000,USB LS and FS,Byte 0x55
6.117801056000000,USB LS and FS,Byte 0xAA
6.117801718000000,USB LS and FS,Byte 0x53
6.117802382000000,USB LS and FS,Byte 0x1D
6.117803046000000,USB LS and FS,Byte 0x19
6.117803708000000,USB LS and FS,Byte 0x00
6.117804370000000,USB LS and FS,Byte 0x00
6.117805034000000,USB LS and FS,Byte 0x01
6.117805698000000,USB LS and FS,Byte 0x6A
6.117806360000000,USB LS and FS,Byte 0xDD
6.117807024000000,USB LS and FS,Byte 0x46
6.117807688000000,USB LS and FS,Byte 0x68
6.117808352000000,USB LS and FS,Byte 0xC9
6.117809016000000,USB LS and FS,Byte 0xA2
6.117809680000000,USB LS and FS,Byte 0x37
6.117810342000000,USB LS and FS,Byte 0x37
6.117811006000000,USB LS and FS,Byte 0x37
6.117811670000000,USB LS and FS,Byte 0x42
6.117812332000000,USB LS and FS,Byte 0x31
6.117812996000000,USB LS and FS,Byte 0x39
6.117813658000000,USB LS and FS,Byte 0x36
6.117814322000000,USB LS and FS,Byte 0x32
6.117814986000000,USB LS and FS,Byte 0x01
6.117815648000000,USB LS and FS,Byte 0x14
6.117816312000000,USB LS and FS,Byte 0x63
6.117816974000000,USB LS and FS,Byte 0x00
6.117817640000000,USB LS and FS,Byte 0x01
6.117818302000000,USB LS and FS,Byte 0x00
6.117818966000000,USB LS and FS,Byte 0x00
6.117819628000000,USB LS and FS,Byte 0x08
6.117820292000000,USB LS and FS,Byte 0x3E
6.117820954000000,USB LS and FS,Byte 0x07
6.117821620000000,USB LS and FS,Byte 0x61
6.118480020000000,USB LS and FS,byte=0xAA
6.118480686000000,USB LS and FS,byte=0x55
6.118481354000000,USB LS and FS,byte=0x53
6.118482022000000,USB LS and FS,byte=0x35
6.118482688000000,USB LS and FS,byte=0xFF
6.118483436000000,USB LS and FS,byte=0x02
6.118484102000000,USB LS and FS,byte=0x86
