Time [s], Analyzer Name, Decoded Protocol Result
1.181492668000000,USB LS and FS,wValue=0x0200 Descriptor=CONFIGURATION, Index=0x00
1.181494000000000,USB LS and FS,wIndex=0x0000
1.181495334000000,USB LS and FS,wLength=0x0009
AE


1.181499270000000,USB LS and FS,PID ACK



1.181508332000000,USB LS and FS,Address=0x02 Endpoint=0x00







1.181513830000000,USB LS and FS,Address=0x02 Endpoint=0x00







1.181519330000000,USB LS and FS,Address=0x02 Endpoint=0x00







1.181524830000000,USB LS and FS,Address=0x02 Endpoint=0x00



1.181527426000000,USB LS and FS,PID DATA1
1.181528090000000,USB LS and FS,bLength=0x09
1.181528752000000,USB LS and FS,bDescriptorType=0x02 CONFIGURATION
1.181529418000000,USB LS and FS,wTotalLength=0x0022
1.181530744000000,USB LS and FS,bNumInterfaces=0x01
1.181531410000000,USB LS and FS,bConfigurationValue=0x01
1.181532074000000,USB LS and FS,iConfiguration=0x00
1.181532738000000,USB LS and FS,bmAttributes=0x80 Bus powered, Remote wakeup unsupported
1.181533400000000,USB LS and FS,bMaxPower=0x32 100mA
1.181534066000000,USB LS and FS,CRC OK 0xADC0


1.181536496000000,USB LS and FS,PID ACK


1.181545830000000,USB LS and FS,PID OUT
1.181546496000000,USB LS and FS,Address=0x02 Endpoint=0x00



1.181549080000000,USB LS and FS,PID DATA1
00


1.181552340000000,USB LS and FS,PID ACK



1.181577992000000,USB LS and FS,Address=0x02 Endpoint=0x00



1.181580578000000,USB LS and FS,PID DATA0
1.181581244000000,USB LS and FS,bmRequestType=0x80 Data direction=Device to host, Type=Standard, Recipient=Device
1.181581912000000,USB LS and FS,bRequest=0x06 GET_DESCRIPTOR
1.181582578000000,USB LS and FS,wValue=0x0200 Descriptor=CONFIGURATION, Index=0x00
1.181583910000000,USB LS and FS,wIndex=0x0000
1.181585242000000,USB LS and FS,wLength=0x0022
1.181586576000000,USB LS and FS,CRC OK 0xF4B0


1.181589174000000,USB LS and FS,PID ACK



1.181597576000000,USB LS and FS,Address=0x02 Endpoint=0x00







1.181603074000000,USB LS and FS,Address=0x02 Endpoint=0x00







